trace_file,game_number,generation,operator,parent_slot,child_name,parent_name,parent_word,parent_rank_reconstructed,parent_rank_logged,parent_rank_matches,child_first_word,child_first_rank,cosine_first,child_best_word,child_best_rank,cosine_best
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,13,s_mutation,,tender emotions,emotions,love,164,164,True,adore,609,0.34439006447792053,loving,164,0.5655463933944702
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,13,ml_mutation,,natural interconnections,network structures,web,345,345,True,vine,2669,0.04149806126952171,vine,2669,0.04149806126952171
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,13,s_mutation,,rotational movements,graceful movements,spin,363,363,True,twirl,8323,0.22455865144729614,swirl,2479,0.221044659614563
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,13,s_mutation,,rhythmic movements,actions,dance,444,444,True,glide,34813,0.10202347487211227,spin,363,0.24168890714645386
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,13,crossover,0,emotional_cultural_bonds,cultural expressions,medium,73,73,True,devotion,6107,0.026815034449100494,love,164,0.07989030331373215
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,13,crossover,1,emotional_cultural_bonds,emotions,love,164,164,True,devotion,6107,0.4835405647754669,love,164,1.0
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,14,l_mutation,,acoustic transmission,cultural expressions,medium,73,73,True,echoes,3681,-0.04089381918311119,echoes,3681,-0.04089381918311119
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,14,s_mutation,,compassionate feelings,emotions,love,164,164,True,compassion,12257,0.4101591110229492,compassion,12257,0.4101591110229492
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,14,m_mutation,,physical entanglements,network structures,web,345,345,True,weave,11376,0.21794742345809937,thread,1457,0.20829303562641144
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,14,m_mutation,,rotational mechanics,graceful movements,spin,363,363,True,swirl,2479,0.221044659614563,swirl,2479,0.221044659614563
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,14,ml_mutation,,performances,actions,dance,444,444,True,performance,1501,0.36804941296577454,drama,60,0.4023672938346863
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,14,crossover,0,cultural_performances,performances,drama,60,60,True,performance,1501,0.3183060586452484,performance,1501,0.3183060586452484
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,14,crossover,1,cultural_performances,cultural expressions,medium,73,73,True,performance,1501,0.23221547901630402,performance,1501,0.23221547901630402
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,15,ml_mutation,,narrative elements,performances,drama,60,60,True,plot,1117,0.33826807141304016,story,30,0.4680354595184326
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,15,l_mutation,,material properties,cultural expressions,medium,73,73,True,density,38354,0.27270743250846863,resistance,33087,0.1613938808441162
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,15,l_mutation,,natural dynamics,network structures,web,345,345,True,flow,10734,0.16761592030525208,sway,3172,0.0005830336012877524
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,15,ml_mutation,,rotational movements,graceful movements,spin,363,363,True,twirl,8323,0.22455865144729614,swirl,2479,0.221044659614563
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,15,ml_mutation,,types of motion,actions,dance,444,444,True,drift,14515,0.0601675845682621,float,8525,0.1741468608379364
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,15,crossover,0,narrative_performance,narrative elements,story,30,30,True,act,1636,0.15269239246845245,drama,60,0.4680354595184326
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,15,crossover,1,narrative_performance,performances,drama,60,60,True,act,1636,0.20171670615673065,drama,60,1.0
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,16,ml_mutation,,literary terminology,narrative elements,story,30,30,True,allegory,27407,0.242685467004776,metaphor,12134,0.29765331745147705
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,16,l_mutation,,philosophical concepts,performances,drama,60,60,True,principle,17416,0.015428699553012848,theme,2118,0.3395671546459198
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,16,s_mutation,,interwoven systems,network structures,web,345,345,True,weave,11376,0.21794742345809937,knit,9433,0.12726423144340515
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,16,ml_mutation,,movement descriptors,graceful movements,spin,363,363,True,swirl,2479,0.221044659614563,swirl,2479,0.221044659614563
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,16,ml_mutation,,music terminology,actions,dance,444,444,True,melody,9550,0.3493315875530243,harmony,9386,0.20420412719249725
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,16,crossover,0,Thematic Emotion,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,theme,2118,0.42842307686805725
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,16,crossover,1,Thematic Emotion,performances,drama,60,60,True,theme,2118,0.3395671546459198,theme,2118,0.3395671546459198
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,17,s_mutation,,narrative forms,narrative elements,story,30,30,True,tale,534,0.7038520574569702,episode,188,0.44256535172462463
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,17,m_mutation,,dramatic_elements,performances,drama,60,60,True,conflict,4307,0.24246995151042938,tension,2306,0.2909124195575714
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,17,l_mutation,,cosmic elements,philosophical concepts,truth,185,185,True,cosmic,11473,0.227033331990242,elements,10018,0.23038728535175323
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,17,l_mutation,,organic structures,network structures,web,345,345,True,organism,42363,0.057500794529914856,cell,7698,0.2693882882595062
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,17,s_mutation,,rotational movements,graceful movements,spin,363,363,True,twirl,8323,0.22455865144729614,swirl,2479,0.221044659614563
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,17,crossover,0,narrative-performance elements,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,story,30,1.0
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,17,crossover,1,narrative-performance elements,performances,drama,60,60,True,theme,2118,0.3395671546459198,story,30,0.4680354595184326
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,18,m_mutation,,cultural narratives,narrative elements,story,30,30,True,legend,1141,0.39672595262527466,tale,534,0.7038520574569702
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,18,s_mutation,,Existential Foundations,philosophical concepts,reality,69,69,True,existence,3625,0.41462966799736023,fact,114,0.5408822894096375
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,18,l_mutation,,temporal dynamics,narrative forms,episode,188,188,True,momentum,13582,0.010806994512677193,pulse,7545,0.06826093792915344
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,18,s_mutation,,interwoven systems,network structures,web,345,345,True,tangle,4373,0.08084406703710556,tangle,4373,0.08084406703710556
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,18,s_mutation,,rotational movements,graceful movements,spin,363,363,True,twirl,8323,0.22455865144729614,revolve,1197,0.1695338636636734
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,18,crossover,0,Philosophical Narrative Foundations,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,theme,2118,0.42842307686805725
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,18,crossover,1,Philosophical Narrative Foundations,philosophical concepts,reality,69,69,True,theme,2118,0.3287942409515381,theme,2118,0.3287942409515381
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,19,l_mutation,,experience,narrative elements,story,30,30,True,memory,3100,0.1692998856306076,dream,1242,0.4042355418205261
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,19,m_mutation,,perceptual reality,philosophical concepts,reality,69,69,True,perception,9673,0.4809047281742096,perception,9673,0.4809047281742096
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,19,m_mutation,,Verification Frameworks,Existential Foundations,fact,114,114,True,evidence,4371,0.5460195541381836,evidence,4371,0.5460195541381836
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,19,s_mutation,,narrative segments,narrative forms,episode,188,188,True,segment,4632,0.4024769365787506,scene,146,0.377872109413147
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,19,m_mutation,,textile patterns,network structures,web,345,345,True,tapestry,39853,0.06980226933956146,thread,1457,0.20829303562641144
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,19,crossover,0,philosophical themes,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,theme,2118,0.42842307686805725
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,19,crossover,1,philosophical themes,philosophical concepts,reality,69,69,True,theme,2118,0.3287942409515381,theme,2118,0.3287942409515381
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,20,m_mutation,,cultural storytelling traditions,narrative elements,story,30,30,True,myth,974,0.376023530960083,myth,974,0.376023530960083
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,20,ml_mutation,,existential properties,philosophical concepts,reality,69,69,True,existence,3625,0.41462966799736023,existence,3625,0.41462966799736023
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,20,s_mutation,,Epistemological Core,Existential Foundations,fact,114,114,True,truth,185,0.547431468963623,truth,185,0.547431468963623
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,20,s_mutation,,story settings,narrative segments,scene,146,146,True,setting,6479,0.3591064512729645,setting,6479,0.3591064512729645
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,20,s_mutation,,narrative sequences,narrative forms,episode,188,188,True,sequence,35704,0.3322736322879791,excerpt,1353,0.2354690581560135
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,20,crossover,0,narrative-philosophical concepts,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,theme,2118,0.42842307686805725
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,20,crossover,1,narrative-philosophical concepts,philosophical concepts,reality,69,69,True,theme,2118,0.3287942409515381,theme,2118,0.3287942409515381
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,21,m_mutation,,story formats and mediums,narrative elements,story,30,30,True,artifact,14307,0.07401581108570099,format,10967,0.2181299775838852
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,21,m_mutation,,ontological,philosophical concepts,reality,69,69,True,ontology,30997,0.07092973589897156,category,495,0.1921909749507904
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,21,ml_mutation,,Epistemological Concepts,Existential Foundations,fact,114,114,True,truth,185,0.547431468963623,truth,185,0.547431468963623
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,21,m_mutation,,spatial configurations,narrative segments,scene,146,146,True,level,13474,0.20757785439491272,view,3120,0.28621503710746765
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,21,l_mutation,,Perceptual Resonance,Epistemological Core,truth,185,185,True,perceive,5302,0.22786107659339905,perceive,5302,0.22786107659339905
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,21,crossover,0,narrative-philosophical core,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,idea,1657,0.35565000772476196
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,21,crossover,1,narrative-philosophical core,philosophical concepts,reality,69,69,True,theme,2118,0.3287942409515381,idea,1657,0.4532109498977661
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,22,l_mutation,,temporal dynamics,narrative elements,story,30,30,True,time,733,0.35792824625968933,time,733,0.35792824625968933
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,22,s_mutation,,existential foundations,philosophical concepts,reality,69,69,True,existence,3625,0.41462966799736023,world,948,0.35640886425971985
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,22,s_mutation,,Empirical Realities,Existential Foundations,fact,114,114,True,evidence,4371,0.5460195541381836,evidence,4371,0.5460195541381836
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,22,ml_mutation,,story settings,narrative segments,scene,146,146,True,stage,5455,0.3627811372280121,site,489,0.3430143892765045
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,22,l_mutation,,Energetic Processes,Epistemological Core,truth,185,185,True,vibrancy,28313,-0.010334579274058342,pulse,7545,0.036295678466558456
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,22,crossover,0,narrative-philosophical concepts,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,idea,1657,0.35565000772476196
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,22,crossover,1,narrative-philosophical concepts,philosophical concepts,reality,69,69,True,theme,2118,0.3287942409515381,idea,1657,0.4532109498977661
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,23,s_mutation,,story components,narrative elements,story,30,30,True,episode,188,0.44256535172462463,episode,188,0.44256535172462463
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,23,s_mutation,,ontological foundations,philosophical concepts,reality,69,69,True,existence,3625,0.41462966799736023,existence,3625,0.41462966799736023
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,23,m_mutation,,epistemological_structures,Existential Foundations,fact,114,114,True,evidence,4371,0.5460195541381836,evidence,4371,0.5460195541381836
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,23,ml_mutation,,narrative elements,narrative segments,scene,146,146,True,setting,6479,0.3591064512729645,plot,1117,0.2633804380893707
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,23,l_mutation,,Resonant Dynamics,Epistemological Core,truth,185,185,True,resonance,40626,0.16044053435325623,pulse,7545,0.036295678466558456
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,23,crossover,0,Philosophical Narratives,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,theme,2118,0.42842307686805725
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,23,crossover,1,Philosophical Narratives,philosophical concepts,reality,69,69,True,theme,2118,0.3287942409515381,theme,2118,0.3287942409515381
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,24,l_mutation,,human behavior,narrative elements,story,30,30,True,human,9850,0.23078134655952454,actions,2413,0.1387162208557129
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,24,l_mutation,,dynamics,philosophical concepts,reality,69,69,True,dynamics,14864,0.20458778738975525,force,10567,0.23297391831874847
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,24,s_mutation,,Epistemic Foundations,Existential Foundations,fact,114,114,True,truth,185,0.547431468963623,truth,185,0.547431468963623
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,24,l_mutation,,spatial constructs,narrative segments,scene,146,146,True,space,8434,0.18891732394695282,space,8434,0.18891732394695282
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,24,ml_mutation,,spheres of existence,Epistemological Core,truth,185,185,True,sphere,11763,0.1391882598400116,realm,10011,0.28932425379753113
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,24,crossover,0,Philosophical Themes,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,idea,1657,0.35565000772476196
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,24,crossover,1,Philosophical Themes,philosophical concepts,reality,69,69,True,theme,2118,0.3287942409515381,idea,1657,0.4532109498977661
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,25,s_mutation,,storytelling elements,narrative elements,story,30,30,True,tale,534,0.7038520574569702,tale,534,0.7038520574569702
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,25,m_mutation,,Physical Anchors of Reality,philosophical concepts,reality,69,69,True,material,3270,0.19072017073631287,material,3270,0.19072017073631287
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,25,ml_mutation,,Epistemological Concepts,Existential Foundations,fact,114,114,True,evidence,4371,0.5460195541381836,evidence,4371,0.5460195541381836
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,25,m_mutation,,contextual components,narrative segments,scene,146,146,True,feature,305,0.326050341129303,feature,305,0.326050341129303
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,25,m_mutation,,Perceptual Anchors,Epistemological Core,truth,185,185,True,perception,9673,0.35130444169044495,perception,9673,0.35130444169044495
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,25,crossover,0,Philosophical Narratives,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,theme,2118,0.42842307686805725
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,25,crossover,1,Philosophical Narratives,philosophical concepts,reality,69,69,True,theme,2118,0.3287942409515381,theme,2118,0.3287942409515381
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,26,l_mutation,,temporal structures,narrative elements,story,30,30,True,time,733,0.35792824625968933,moment,513,0.300885945558548
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,26,l_mutation,,systemic frameworks,philosophical concepts,reality,69,69,True,system,28534,0.23306749761104584,model,1699,0.32830169796943665
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,26,ml_mutation,,Cognitive Foundations,Existential Foundations,fact,114,114,True,perception,9673,0.4847378730773926,reasoning,2747,0.3519802391529083
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,26,l_mutation,,perceptual dimensions,narrative segments,scene,146,146,True,depth,10248,0.19602417945861816,depth,10248,0.19602417945861816
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,26,m_mutation,,Ethical Foundations,Epistemological Core,truth,185,185,True,sincerity,11457,0.35170286893844604,honesty,2858,0.49312639236450195
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,26,crossover,0,Philosophical Narratives,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,idea,1657,0.35565000772476196
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,26,crossover,1,Philosophical Narratives,philosophical concepts,reality,69,69,True,theme,2118,0.3287942409515381,idea,1657,0.4532109498977661
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,27,l_mutation,,spatial contexts,narrative elements,story,30,30,True,context,11615,0.2981342673301697,setting,6479,0.2622232139110565
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,27,ml_mutation,,Epistemological Foundations,Existential Foundations,fact,114,114,True,truth,185,0.547431468963623,truth,185,0.547431468963623
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,27,l_mutation,,emotional resonance,narrative segments,scene,146,146,True,mood,4180,0.21540577709674835,tone,3617,0.20731814205646515
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,27,s_mutation,,Veridical Foundations,Epistemological Core,truth,185,185,True,veracity,8542,0.32716429233551025,authenticity,6360,0.32734647393226624
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,27,l_mutation,,Dynamic Processes,Epistemic Foundations,truth,185,185,True,process,12542,0.28232014179229736,flow,10734,0.06062823906540871
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,27,crossover,0,Fundamental Narratives,narrative elements,story,30,30,True,theme,2118,0.42842307686805725,theme,2118,0.42842307686805725
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,27,crossover,1,Fundamental Narratives,Existential Foundations,fact,114,114,True,theme,2118,0.31127357482910156,theme,2118,0.31127357482910156
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,28,ml_mutation,,human experiences,narrative elements,story,30,30,True,life,590,0.48771604895591736,life,590,0.48771604895591736
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,28,ml_mutation,,Epistemological Foundations,Existential Foundations,fact,114,114,True,truth,185,0.547431468963623,truth,185,0.547431468963623
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,28,s_mutation,,storytelling environments,narrative segments,scene,146,146,True,setting,6479,0.3591064512729645,stage,5455,0.3627811372280121
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,28,ml_mutation,,Ontological Constructs,Epistemological Core,truth,185,185,True,existence,3625,0.4006258547306061,reality,69,0.5505955815315247
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,28,m_mutation,,Assessment Dimensions,Epistemic Foundations,truth,185,185,True,correctness,5850,0.3054836690425873,correctness,5850,0.3054836690425873
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,28,crossover,0,Fundamental Concepts in Narrative and Existence,narrative elements,story,30,30,True,essence,8158,0.23733587563037872,essence,8158,0.23733587563037872
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,28,crossover,1,Fundamental Concepts in Narrative and Existence,Ontological Constructs,reality,69,69,True,essence,8158,0.3928823173046112,essence,8158,0.3928823173046112
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,29,s_mutation,,narrative forms,narrative elements,story,30,30,True,tale,534,0.7038520574569702,tale,534,0.7038520574569702
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,29,s_mutation,,spatial narrative units,narrative segments,scene,146,146,True,setting,6479,0.3591064512729645,setting,6479,0.3591064512729645
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,29,l_mutation,,Structural Foundations,Epistemological Core,truth,185,185,True,framework,29712,0.15591256320476532,system,28534,0.13981661200523376
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,29,ml_mutation,,narrative themes,narrative forms,episode,188,188,True,theme,2118,0.39781567454338074,theme,2118,0.39781567454338074
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,29,s_mutation,,temporal progression,temporal dynamics,trend,226,226,True,trajectory,18971,0.29902219772338867,course,4574,0.26550570130348206
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,29,crossover,0,narrative_parts,narrative elements,story,30,30,True,scene,146,0.4310917556285858,scene,146,0.4310917556285858
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,29,crossover,1,narrative_parts,narrative segments,scene,146,146,True,scene,146,0.9999998807907104,scene,146,0.9999998807907104
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,30,m_mutation,,Alternative Story Forms,narrative elements,story,30,30,True,parable,19602,0.3065662384033203,legend,1141,0.39672595262527466
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,30,m_mutation,,Environmental Frameworks,narrative segments,scene,146,146,True,locale,17073,0.0964578241109848,moment,513,0.44054099917411804
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,30,l_mutation,,interactive experiences,narrative forms,episode,188,188,True,engagement,1715,0.18057946860790253,engagement,1715,0.18057946860790253
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,30,s_mutation,,temporal direction,temporal dynamics,trend,226,226,True,direction,3223,0.39301323890686035,direction,3223,0.39301323890686035
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,30,l_mutation,,dynamic phenomena,contextual components,feature,305,305,True,pulse,7545,0.09202614426612854,spark,1751,0.11302687972784042
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,30,crossover,0,narrative_elements_segments,narrative elements,story,30,30,True,scene,146,0.4310917556285858,scene,146,0.4310917556285858
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,30,crossover,1,narrative_elements_segments,narrative segments,scene,146,146,True,scene,146,0.9999998807907104,scene,146,0.9999998807907104
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,31,l_mutation,,resonant structures,narrative elements,story,30,30,True,resonance,40626,0.08432311564683914,pulse,7545,0.016951382160186768
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,31,s_mutation,,narrative incidents,narrative forms,episode,188,188,True,incident,1986,0.32779955863952637,scene,146,0.377872109413147
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,31,ml_mutation,,progression types,temporal dynamics,trend,226,226,True,progress,6292,0.3272627294063568,development,2938,0.34187278151512146
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,31,m_mutation,,defining attributes,contextual components,feature,305,305,True,trait,10069,0.16325484216213226,quality,4264,0.31607913970947266
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,31,ml_mutation,,textile structures,network structures,web,345,345,True,weave,11376,0.21794742345809937,knot,6695,0.11585263162851334
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,31,crossover,0,narrative_events,narrative elements,story,30,30,True,incident,1986,0.2811063528060913,scene,146,0.4310917556285858
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,31,crossover,1,narrative_events,narrative incidents,scene,146,146,True,incident,1986,0.4890746772289276,scene,146,0.9999998807907104
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,32,s_mutation,,story variants,narrative elements,story,30,30,True,tale,534,0.7038520574569702,episode,188,0.44256535172462463
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,32,m_mutation,,types of events,narrative forms,episode,188,188,True,occurrence,8013,0.1387648731470108,moment,513,0.26184701919555664
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,32,ml_mutation,,directional change,temporal dynamics,trend,226,226,True,drift,14515,0.3557124137878418,drift,14515,0.3557124137878418
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,32,ml_mutation,,structural aspects,contextual components,feature,305,305,True,structure,37040,0.29830220341682434,pattern,8799,0.22867389023303986
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,32,ml_mutation,,textile terminology,network structures,web,345,345,True,lattice,40016,0.045046400278806686,knit,9433,0.12726423144340515
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,32,crossover,0,narrative_constructs,narrative elements,story,30,30,True,arc,13112,0.2540696859359741,theme,2118,0.42842307686805725
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,32,crossover,1,narrative_constructs,narrative forms,episode,188,188,True,arc,13112,0.25219014286994934,theme,2118,0.39781567454338074
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,33,l_mutation,,fluid movements,types of events,happening,9,9,True,flow,10734,0.17690786719322205,stream,968,0.05340350791811943
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,33,s_mutation,,storytypes,narrative elements,story,30,30,True,saga,1956,0.4086382985115051,legend,1141,0.39672595262527466
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,33,s_mutation,,romantic narrative structures,narrative forms,romance,143,143,True,courtship,14292,0.3563917279243469,infatuation,1179,0.3922663927078247
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,33,m_mutation,,directional tendencies,temporal dynamics,trend,226,226,True,drift,14515,0.3557124137878418,course,4574,0.26550570130348206
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,33,ml_mutation,,configurations,contextual components,feature,305,305,True,design,7497,0.41680851578712463,form,5634,0.3360048830509186
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,33,crossover,0,narrative_events,types of events,happening,9,9,True,moment,513,0.49510523676872253,event,368,0.2935766875743866
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,33,crossover,1,narrative_events,narrative elements,story,30,30,True,moment,513,0.300885945558548,event,368,0.18818816542625427
ea_llm_self_adaptive_api_1384_run3_20260729_114104.json,1384,34,l_mutation,,natural resonance patterns,types of events,happening,9,9,True,vibration,16445,0.11106927692890167,current,1072,0.22224391996860504
